"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","central_fixation","clock_backend","color_backend","correct","correct_welcome","count_end_sketchpad","count_experiment","count_fix_sketchpad","count_fixation","count_fixation_inline_script","count_fixation_pygaze_log","count_fixation_script","count_fixation_sketchpad","count_fixationstimulus_pygaze_log","count_getting_started","count_image_loop","count_image_stimulus","count_initial_fixation","count_logger","count_new_1_inline_script","count_new_1_loop","count_new_1_pygaze_log","count_new_1_sketchpad","count_new_2_inline_script","count_new_2_loop","count_new_2_pygaze_log","count_new_3_inline_script","count_new_3_loop","count_new_4_inline_script","count_new_4_loop","count_new_inline_script","count_new_loop","count_new_sequence","count_position_loop","count_pygaze_init","count_pygaze_start_recording","count_pygaze_stop_recording","count_shuffle_to_csv","count_start_pygaze_log","count_stop_pygaze_log","count_welcome","d","datetime","description","disable_garbage_collection","experiment_file","experiment_path","file_path","filename","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i","keyboard_backend","live_row","live_row_position_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","picture1","picture2","repeat_cycle","response","response_end_sketchpad","response_time","response_time_end_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","stimulus1","stimulus2","subject_nr","subject_parity","t0","time_end_sketchpad","time_experiment","time_fix_sketchpad","time_fixation","time_fixation_inline_script","time_fixation_pygaze_log","time_fixation_script","time_fixation_sketchpad","time_fixationstimulus_pygaze_log","time_getting_started","time_image_loop","time_image_stimulus","time_initial_fixation","time_logger","time_new_1_inline_script","time_new_1_loop","time_new_1_pygaze_log","time_new_1_sketchpad","time_new_2_inline_script","time_new_2_loop","time_new_2_pygaze_log","time_new_3_inline_script","time_new_3_loop","time_new_4_inline_script","time_new_4_loop","time_new_inline_script","time_new_loop","time_new_sequence","time_position_loop","time_pygaze_init","time_pygaze_start_recording","time_pygaze_stop_recording","time_shuffle_to_csv","time_start_pygaze_log","time_stop_pygaze_log","time_welcome","title","total_correct","total_response_time","total_responses","width","x1_cor","x2_cor","y1_cor","y2_cor"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","31","31","NA","31","31","NA","31","NA","NA","31","NA","31","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","31","0","0","0","0","0","31","31","0","27.956217117485686","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","31","31","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","003.png","015.png","0","even","4221372.0","NA","3918416","4227988","4222972","NA","4227980","4221372","NA","4222972","NA","NA","4222980","NA","4228092","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4220961","3992150","3936161","3989386","NA","3918450","4220962","4228088","3918458","Left-Bias-Elimination","0","0","0","1920","-277","277","-160","160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","32","32","NA","32","32","NA","32","NA","NA","32","NA","32","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","32","0","0","0","0","0","32","32","0","28.940969493090513","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","32","32","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","020.png","004.png","0","even","4228593.0","NA","3918416","4235371","4230351","NA","4235360","4228593","NA","4230351","NA","NA","4230360","NA","4235475","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4228183","3992150","3936161","3989386","NA","3918450","4228184","4235471","3918458","Left-Bias-Elimination","0","0","0","1920","160","-160","-277","277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","33","33","NA","33","33","NA","33","NA","NA","33","NA","33","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","33","0","0","0","0","0","33","33","0","17.978292871126555","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","33","33","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","011.png","020.png","0","even","4235974.0","NA","3918416","4242530","4237516","NA","4242523","4235974","NA","4237516","NA","NA","4237523","NA","4242634","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4235564","3992150","3936161","3989386","NA","3918450","4235566","4242630","3918458","Left-Bias-Elimination","0","0","0","1920","-160","160","-277","277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","34","34","NA","34","34","NA","34","NA","NA","34","NA","34","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","34","0","0","0","0","0","34","34","0","26.90228718901049","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","34","34","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","006.png","006.png","0","even","4243125.0","NA","3918416","4249641","4244628","NA","4249635","4243125","NA","4244628","NA","NA","4244635","NA","4249746","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4242714","3992150","3936161","3989386","NA","3918450","4242715","4249741","3918458","Left-Bias-Elimination","0","0","0","1920","277","-277","-160","160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","35","35","NA","35","35","NA","35","NA","NA","35","NA","35","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","35","0","0","0","0","0","35","35","0","26.46721439063808","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","35","35","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","004.png","005.png","0","even","4250231.0","NA","3918416","4256910","4251894","NA","4256904","4250231","NA","4251894","NA","NA","4251904","NA","4257014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4249821","3992150","3936161","3989386","NA","3918450","4249823","4257010","3918458","Left-Bias-Elimination","0","0","0","1920","0","0","320","-320"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","36","36","NA","36","36","NA","36","NA","NA","36","NA","36","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","36","0","0","0","0","0","36","36","0","11.301721107866717","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","36","36","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","002.png","018.png","0","even","4257506.0","NA","3918416","4264048","4259027","NA","4264040","4257506","NA","4259027","NA","NA","4259040","NA","4264152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4257095","3992150","3936161","3989386","NA","3918450","4257098","4264148","3918458","Left-Bias-Elimination","0","0","0","1920","0","0","-320","320"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","37","37","NA","37","37","NA","37","NA","NA","37","NA","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","37","0","0","0","0","0","37","37","0","25.88897087178249","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","37","37","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","015.png","014.png","0","even","4264659.0","NA","3918416","4271292","4266270","NA","4271281","4264659","NA","4266270","NA","NA","4266280","NA","4271396","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264249","3992150","3936161","3989386","NA","3918450","4264251","4271392","3918458","Left-Bias-Elimination","0","0","0","1920","-277","277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","38","38","NA","38","38","NA","38","NA","NA","38","NA","38","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","38","0","0","0","0","0","38","38","0","27.381696265936498","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","38","38","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","008.png","007.png","0","even","4271907.0","NA","3918416","4278428","4273411","NA","4278420","4271907","NA","4273411","NA","NA","4273420","NA","4278532","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4271497","3992150","3936161","3989386","NA","3918450","4271498","4278528","3918458","Left-Bias-Elimination","0","0","0","1920","160","-160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","39","39","NA","39","39","NA","39","NA","NA","39","NA","39","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","39","0","0","0","0","0","39","39","0","23.32627181870258","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","39","39","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","017.png","019.png","0","even","4279021.0","NA","3918416","4285576","4280560","NA","4285569","4279021","NA","4280560","NA","NA","4280569","NA","4285681","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4278610","3992150","3936161","3989386","NA","3918450","4278611","4285676","3918458","Left-Bias-Elimination","0","0","0","1920","-160","160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","40","40","NA","40","40","NA","40","NA","NA","40","NA","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40","0","0","0","0","0","40","40","0","3.699177854604992","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","40","40","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","010.png","011.png","0","even","4286176.0","NA","3918416","4292725","4287698","NA","4292718","4286176","NA","4287699","NA","NA","4287718","NA","4292829","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4285764","3992150","3936161","3989386","NA","3918450","4285767","4292825","3918458","Left-Bias-Elimination","0","0","0","1920","277","-277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","41","41","NA","41","41","NA","41","NA","NA","41","NA","41","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","41","0","0","0","0","0","41","41","0","26.037522932875113","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","41","41","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","016.png","009.png","0","even","4293337.0","NA","3918416","4299855","4294840","NA","4299849","4293337","NA","4294840","NA","NA","4294848","NA","4299959","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4292924","3992150","3936161","3989386","NA","3918450","4292928","4299955","3918458","Left-Bias-Elimination","0","0","0","1920","277","-277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","42","42","NA","42","42","NA","42","NA","NA","42","NA","42","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","42","0","0","0","0","0","42","42","0","14.823183058978948","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","42","42","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","013.png","000.png","0","even","4300473.0","NA","3918416","4307048","4302030","NA","4307039","4300473","NA","4302030","NA","NA","4302039","NA","4307152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4300061","3992150","3936161","3989386","NA","3918450","4300064","4307148","3918458","Left-Bias-Elimination","0","0","0","1920","320","-320","0","0"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","43","43","NA","43","43","NA","43","NA","NA","43","NA","43","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43","0","0","0","0","0","43","43","0","29.852618297228133","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","43","43","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","018.png","012.png","0","even","4307643.0","NA","3918416","4314163","4309149","NA","4314157","4307643","NA","4309149","NA","NA","4309157","NA","4314267","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4307232","3992150","3936161","3989386","NA","3918450","4307234","4314263","3918458","Left-Bias-Elimination","0","0","0","1920","-277","277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","44","44","NA","44","44","NA","44","NA","NA","44","NA","44","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","44","0","0","0","0","0","44","44","0","11.118425852610624","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","44","44","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","009.png","017.png","0","even","4314750.0","NA","3918416","4321294","4316279","NA","4321288","4314750","NA","4316279","NA","NA","4316288","NA","4321398","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4314340","3992150","3936161","3989386","NA","3918450","4314341","4321394","3918458","Left-Bias-Elimination","0","0","0","1920","0","0","-320","320"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","45","45","NA","45","45","NA","45","NA","NA","45","NA","45","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","45","0","0","0","0","0","45","45","0","26.599977287208404","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","45","45","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","012.png","002.png","0","even","4321893.0","NA","3918416","4328438","4323421","NA","4328430","4321893","NA","4323421","NA","NA","4323430","NA","4328543","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4321482","3992150","3936161","3989386","NA","3918450","4321485","4328538","3918458","Left-Bias-Elimination","0","0","0","1920","160","-160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","46","46","NA","46","46","NA","46","NA","NA","46","NA","46","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","46","0","0","0","0","0","46","46","0","25.276399873399793","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","46","46","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","012.png","002.png","0","even","4329049.0","NA","3918416","4335592","4330578","NA","4335585","4329049","NA","4330578","NA","NA","4330585","NA","4335696","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4328639","3992150","3936161","3989386","NA","3918450","4328640","4335692","3918458","Left-Bias-Elimination","0","0","0","1920","-160","160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","47","47","NA","47","47","NA","47","NA","NA","47","NA","47","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","47","0","0","0","0","0","47","47","0","9.377780112585457","Mon Jun 24 16:29:50 2024","The main experiment item","False","05 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone5_Final","C:\Users\yarbus\AppData\Local\Temp\tmpwlg83d_n.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","47","47","C:/Users/yarbus/Desktop/Team_Dog/Milestone5_Final/Datenerhebung/Enno.csv","legacy","Melodramatic Milgram","4.0.13","NA","NA","0","space","NA","17703.0","NA","17703","space","2","legacy","1024","2","48000","-16","experiment","NA","009.png","017.png","0","even","4336185.0","NA","3918416","4342714","4337688","NA","4342698","4336185","NA","4337688","NA","NA","4337697","NA","4342818","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4335775","3992150","3936161","3989386","NA","3918450","4335777","4342814","3918458","Left-Bias-Elimination","0","0","0","1920","320","-320","0","0"
